PetID,pf0,pf1,pf2,pf3,pf4,pf5,pf6,pf7,pf8,pf9
ab503c64a,39.883823,39.742687,37.836777,41.476635,41.403046,40.97638,38.719513,40.52946,38.817593,39.950417
abe9e2d91,43.34503,42.879684,38.7292,41.571724,40.898293,39.222797,41.933586,39.8954,37.776318,40.030365
2edfe6ec8,34.01523,35.409843,32.856194,33.527943,32.03233,34.088,34.96917,34.05765,32.65365,32.67154
c0096c460,36.088184,35.608315,33.751766,33.447647,35.390427,34.482597,35.31804,35.94519,35.08951,34.762276
de445d837,32.96402,32.38007,30.586788,31.564144,30.70684,31.906372,31.05493,30.981844,31.753857,33.01477
8b1abca6a,48.11308,48.844658,46.096905,43.91311,43.67547,41.425114,45.725452,41.32132,44.9111,44.696697
4de32c463,51.80875,54.106003,52.391106,54.06593,53.45214,52.093,53.87864,54.940544,51.74199,52.63657
626b056b5,37.924915,35.356773,37.63922,37.913177,37.08332,38.9946,38.0566,38.070168,38.215794,40.94142
2563127ad,33.81786,34.64442,36.44695,36.685776,35.24991,32.474804,35.026264,35.90244,33.44535,33.721077
69d413ff2,56.305897,54.023205,54.2965,54.215878,53.09518,50.693554,52.833687,53.54311,52.51276,55.66084
4084b0a93,40.602993,39.974304,38.820072,39.27613,39.103897,39.231823,39.43352,39.508118,39.364044,40.89914
8df053c7e,50.235535,52.56886,48.764297,50.904625,54.292496,48.65136,52.95254,48.656864,51.965363,51.609795
22145fe75,48.53943,47.653122,48.814888,47.998085,47.88796,45.394836,48.57612,49.42862,49.28788,49.910103
b35e6306c,29.337893,30.537954,28.779995,29.446825,27.543194,29.099226,28.61601,29.805206,30.28372,30.151594
564356241,32.539326,30.763971,30.475183,31.603151,29.117882,30.984459,31.444096,33.27335,31.09453,34.318497
9e5ba0e42,56.60484,56.842102,58.67635,57.101337,58.80282,61.37045,59.41171,57.920128,58.950294,57.488388
05d8b5a9d,54.429825,52.895008,54.176052,52.416008,55.063606,52.282135,51.951958,53.302097,53.767975,52.814465
2391fcc9d,31.611723,30.106487,27.29736,30.001644,29.654419,29.207691,32.242954,28.315145,28.561083,30.45989
8f2946027,57.34078,54.911697,55.159294,56.22685,58.697033,56.900562,57.454037,55.881508,57.27572,58.18384
6326958d4,51.37189,52.84866,51.771038,51.877,52.440186,48.512684,49.433365,49.587418,53.57541,50.184082
7a8fc4913,45.71568,45.91138,44.03911,45.597233,47.23179,45.887505,46.325188,45.637245,48.588665,48.613064
72d77924a,31.345758,31.86217,33.08336,32.79526,31.385942,32.431038,29.544437,32.023804,32.11605,31.443626
8ee8b9d0f,41.146408,42.633842,42.604385,42.895588,42.56431,42.4753,41.13243,42.89498,42.64835,45.16733
653b3e668,29.494814,30.201159,29.19257,28.90288,28.423843,29.741463,30.404926,31.374016,30.893812,29.530468
4c74d479c,28.879097,28.881498,27.4542,28.917595,28.588856,27.07917,29.468822,27.966816,28.781996,29.131062
c3a2d4d83,53.660984,52.13511,50.202198,52.361595,50.363125,50.042408,49.280212,49.838993,52.493076,53.705704
f02ef09d7,31.79253,30.657017,30.340689,30.236547,29.708485,30.40925,29.443432,30.712965,31.299252,32.773743
d5f80598c,56.52325,61.005463,58.984478,58.135406,58.01515,54.24279,55.206215,58.518772,61.331604,56.771366
bdb89b424,34.515358,33.71784,32.561436,34.798096,33.434338,33.201912,35.918217,33.74219,31.715229,33.084644
03e5bf50b,46.809986,44.718002,43.50062,44.45035,45.227997,44.322334,43.132004,44.600792,43.54944,46.315487
50abab539,39.803795,35.56339,37.296707,38.38762,37.85773,37.57234,39.029617,38.42244,37.546043,38.965176
66c28f55b,31.164948,30.072096,29.55744,31.29232,28.714462,30.934587,31.214163,31.275658,31.144615,31.552584
3cdaf32d2,64.38998,66.99762,64.765205,62.990295,61.23448,57.76906,60.67342,63.486057,64.12449,62.46146
73d6ab7d7,31.278187,30.163044,30.994606,31.935696,31.176865,32.0321,31.687132,33.151512,32.7337,30.66532
082b9a2de,31.220972,31.577927,33.575977,31.95127,32.40645,31.88574,31.676695,32.35224,31.582695,32.9426
1b5dbc3cf,56.09588,55.077732,56.513794,55.985115,56.344616,53.561436,55.091034,57.50851,57.002003,54.060753
787086e9d,36.78401,35.066353,35.791367,37.33013,34.02422,35.025208,35.994198,34.368233,35.17743,37.44983
662011890,38.654846,36.704422,39.957844,39.194237,39.293945,38.83301,40.343113,37.88818,38.0039,39.683548
c0488da92,39.52335,38.523655,40.658234,40.912632,40.258057,38.683025,40.524548,38.746128,41.419582,41.060493
195c119c9,34.840374,35.37951,35.046707,33.197792,33.155018,34.35376,35.057575,36.41997,35.764324,34.82529
32d8fa52b,37.406303,37.362186,35.510487,36.482334,36.25957,38.04024,33.07001,35.80701,36.072914,37.362907
1ee752de1,45.613377,44.300114,43.719112,45.707996,41.39538,43.338432,44.06315,42.58481,45.449986,42.664635
12a280806,48.302147,50.024475,48.293343,46.24873,48.46431,49.498306,48.10137,47.693245,49.03317,47.47062
272a3fb52,43.196987,45.59953,46.23041,47.116245,46.697906,47.827045,46.244656,47.486443,44.79535,45.59568
639fed947,46.374424,45.649467,45.732777,47.5189,44.14883,45.33835,45.85508,45.731564,46.537163,45.113297
ace8a42bd,35.494022,37.26083,32.673775,34.483677,33.981106,34.350845,33.08175,33.447697,32.676212,35.54009
6dbb13673,44.741104,45.33973,47.007294,48.239788,44.31773,46.40323,47.124374,46.79917,46.592205,46.153316
b2937acb6,33.52035,28.426453,29.97792,30.150265,31.731152,31.370228,30.281235,32.303646,32.39579,32.47238
27dd38817,44.18684,46.16658,43.637817,44.858585,45.434235,45.87851,47.182888,46.210636,47.682106,47.117382
19926213a,40.815437,43.658543,41.739567,41.52168,41.27727,44.529243,39.719643,39.908146,40.097626,40.734955
0b0d903f4,50.976223,51.978195,48.977425,52.640545,50.643764,48.312267,49.120255,48.898945,52.60585,49.93313
168f1c6e9,34.43781,32.412262,32.39556,32.957127,32.735054,32.057896,33.07853,33.919342,31.596426,32.269005
718c4b524,31.615717,33.286484,31.286764,31.390759,29.86315,30.300104,32.138294,34.125988,32.422665,32.56568
4887999cc,64.46692,70.77999,68.4457,66.162575,64.484634,59.808605,64.98144,65.65202,66.75452,69.38277
e772235aa,45.43693,47.00529,43.402367,45.500614,45.406265,48.21662,43.594624,44.44804,46.606117,46.193375
fbc0c9535,54.447342,57.768543,56.721706,54.15101,53.88209,53.55997,57.697655,56.91183,53.28736,57.003582
854b2bc3b,31.395658,32.624367,30.150625,31.507545,30.557268,30.372837,32.159924,31.560192,30.613857,30.59403
cb256c605,31.149738,30.707962,32.600464,32.022743,32.059906,30.763535,32.784634,32.3742,32.155437,30.645048
e0e8d63df,54.19123,54.850662,54.419834,52.434963,56.55288,52.2929,54.272133,53.85353,57.34222,56.442116
16eefbec7,34.467827,35.419277,34.924377,35.42672,34.28809,33.87412,35.140167,34.424725,34.25328,34.05298
d4bc5b7ca,31.62936,30.262302,32.250767,34.908115,31.960175,32.846786,32.299274,31.712818,32.768543,31.203995
ebe1f2665,31.24638,29.98646,29.412407,30.429205,30.321316,29.887268,33.342407,31.41356,32.080833,32.179585
e5cf352b2,38.27368,40.99657,37.72735,41.172935,38.946327,39.9767,39.257477,41.23094,39.360023,41.224247
07dd9a0a5,40.101658,43.766144,39.408596,38.485714,41.89535,40.057987,41.67334,39.994614,42.20036,41.00277
32efae9d5,54.787224,54.69314,53.31341,53.77277,52.273895,51.97885,54.38968,49.468716,51.07743,56.47584
1f6849a20,32.000076,32.565983,31.532824,34.248905,31.5941,30.894375,33.63161,32.84504,32.797966,31.374037
a68e8378d,40.61015,38.98233,37.37746,37.574215,40.220314,37.337597,37.652718,39.535923,39.604393,37.374115
9aabc0113,37.37151,37.390285,36.260254,36.642147,33.660034,35.68585,36.196285,36.51521,35.9035,37.8428
ffef9a2af,65.07545,66.529915,65.311104,64.404,64.40021,68.69795,62.570488,66.18289,65.40301,68.63614
ea6129e3d,44.715405,42.353897,43.567318,41.778965,42.42375,43.948833,41.68594,43.2181,43.99848,42.5818
1499fbe78,61.630665,60.20244,61.458977,59.282158,60.939365,61.518394,61.88163,63.25067,62.773346,61.976093
a75bbea18,43.329105,40.137924,39.871037,41.530846,41.65073,40.175037,41.858574,40.07824,40.566307,40.499367
6f551693a,34.755856,36.752483,37.899952,36.817013,36.384922,36.3396,35.747265,35.020912,36.256172,36.01625
53c344d06,37.056305,36.410694,37.915077,39.584583,39.14481,40.020294,37.60292,39.85335,39.07966,39.672905
5250b8bc3,28.567007,29.464954,27.803703,29.127615,27.996986,27.139801,29.10037,28.698809,29.241266,28.63577
9a1715a97,58.546726,56.287785,58.17161,58.09294,57.030655,56.8674,55.882244,56.09803,58.424706,58.191956
c3cef1c4b,49.033253,51.960487,50.495674,50.243355,49.195454,47.01249,50.752335,49.828392,50.20076,52.859188
9a218ea6c,50.44372,49.454082,46.412163,46.517418,47.66991,45.733852,47.559288,46.955357,47.152653,48.428925
9de6b8550,41.062935,40.397316,38.839096,39.07901,40.277336,39.47317,36.84884,37.87926,37.82939,38.969578
de813940a,47.548904,50.13051,45.695347,47.186012,51.139496,47.19219,47.062614,49.490395,51.60635,48.96203
69f8a53c8,42.730316,43.226345,41.068195,43.641163,41.29924,41.004333,43.809784,41.911297,42.133923,41.551064
22992ecd0,39.809,43.929047,41.87995,40.322884,38.003624,40.886868,39.849148,41.764008,41.67699,40.83538
36681852f,48.919155,49.568504,53.291504,50.247074,50.156982,50.71887,54.34178,53.444798,54.63314,58.37802
a98a5b0e8,40.343735,40.22487,40.38883,40.72208,39.308975,41.546833,40.83788,39.46062,39.70767,40.943928
c874c7c7c,43.84131,41.23638,42.738415,43.99811,41.707848,40.921677,42.481174,43.32174,41.832184,42.814125
b67778d17,41.034214,40.630947,39.30587,38.929253,36.638554,38.462803,36.07046,38.54123,39.607002,41.183914
d20ea312e,31.534698,30.68871,32.88515,31.637526,32.76096,34.109028,33.48053,34.850716,32.907715,31.03011
2ba708d92,58.960308,59.654743,59.427895,55.18237,51.386635,55.204052,55.38839,53.968857,57.560944,59.56198
1e6c42df6,32.200863,32.14699,33.841286,34.46296,30.750174,34.16807,33.084698,33.392506,33.345722,32.33503
91efb738a,26.909395,25.692636,27.551933,28.293488,27.030972,26.919456,26.637808,27.945768,26.256105,27.264833
9fe3f6afa,39.992393,35.265606,38.421856,35.35166,37.925053,35.93057,35.262627,37.12877,37.6755,40.60803
c30f7cde0,45.963863,45.026646,42.103626,43.444313,46.5359,43.601883,44.88988,47.982998,44.451733,44.964485
c24516b64,31.631762,30.19481,30.340921,32.73387,30.549732,31.214678,32.626064,32.809483,29.24651,31.894245
a7676842c,31.81898,30.783907,31.820583,33.539654,32.389584,30.549393,31.930595,32.48784,32.093315,30.615627
53abff075,26.018492,23.44084,23.94113,23.25969,24.173214,24.771748,26.245955,25.574556,25.657114,24.443405
2318247fb,39.225082,40.11975,39.65495,40.04647,38.665783,40.531334,40.146297,40.34236,40.141953,39.36332
230b9040d,32.324883,36.013035,35.378975,37.39678,37.291546,35.97988,36.807724,36.161213,33.67105,35.47407
c22078c20,45.11678,40.347397,39.59937,41.211433,42.074623,40.221134,40.13506,42.28279,41.71291,42.227688
c3270683d,42.16999,40.703037,41.39823,41.756065,38.87835,40.38707,40.447296,42.18435,40.01399,44.061527
55b797c90,43.26368,40.06374,41.745335,41.366226,41.930996,43.705517,39.342434,40.610073,41.5601,41.391582
a17411df1,39.153522,39.086945,36.91974,40.547188,38.33872,41.16361,38.844135,41.05404,37.753674,41.741287
9b11972b0,55.860474,56.03862,56.96582,54.71788,54.35582,54.578114,56.427063,54.29051,57.94688,55.280106
88c07e663,33.15345,33.32205,33.79339,35.843876,33.920364,33.694412,34.238808,34.4257,33.997334,31.875048
71aed274c,34.444572,34.94079,30.949196,30.974302,34.150932,33.31013,33.651104,33.78615,34.16689,33.591766
de489fcd8,37.927376,35.959385,35.441566,36.116417,37.416695,36.755043,35.841415,37.367115,36.947254,36.68204
a37e46e35,49.22408,50.846386,51.297348,50.814014,50.77038,51.537067,52.284092,52.011997,54.062714,50.70486
103dd7bb1,28.015703,25.920666,27.725512,25.920925,26.50662,27.306435,27.226126,27.6313,26.798512,27.071371
dcd0002db,65.432045,70.01253,66.50963,63.19059,64.06162,62.22615,63.77788,64.56308,65.58075,65.51684
dd62a2e7f,37.0612,36.39725,35.99139,36.42083,36.762695,35.842785,36.05384,36.7826,37.361412,36.822174
85332d295,44.633,45.869556,46.525913,47.676514,45.088184,45.737408,46.763004,47.250454,48.65708,46.984707
9acf4992b,46.00544,45.860367,44.04791,47.519897,46.37917,46.50086,46.844074,47.69011,46.77557,45.817825
468ba458d,44.194,41.343967,42.644657,43.63423,40.217342,41.9187,43.382366,43.302837,44.85166,43.555458
104c799db,43.11828,43.164402,44.78301,41.556435,43.489555,41.86709,45.12707,44.86618,40.36933,45.375282
e83e05a06,39.009453,35.24398,39.34655,39.5174,37.919567,35.281586,38.77242,37.773376,36.74017,38.668434
99459c30d,47.213417,47.93318,46.800312,47.54012,50.94905,47.847557,47.21828,48.106846,49.018864,47.75071
889ae00e3,41.622265,38.981705,40.37329,39.953217,40.138885,39.281334,39.338867,38.052914,40.398235,40.019474
d1a11cf42,51.08353,53.173126,53.99245,54.399063,55.03253,52.94092,54.632042,56.15039,56.1841,52.76716
b5b9449db,37.722355,36.940228,37.113495,36.976112,38.69095,37.72319,37.873417,38.964863,37.70998,36.419056
26c3a9079,45.471867,43.83231,43.663395,47.865112,46.248184,42.522537,45.47772,43.44284,42.677574,45.111023
78c3c7f21,38.110542,33.836452,34.661377,37.421257,34.659492,35.512432,36.28917,35.263615,36.19318,36.24335
64904cb52,55.043114,54.39288,53.156967,51.713043,55.472206,53.584408,54.52034,51.34945,54.44303,52.92265
e2f39a17e,31.745472,31.076914,30.565674,32.97534,32.153286,30.163866,31.703949,30.913109,31.60286,32.425144
fa323e99f,34.532417,35.54255,33.97474,37.963093,34.656372,33.752018,35.762814,34.299202,34.909298,36.69332
50d766c25,37.023846,36.93696,36.902615,36.587067,37.57355,38.068035,35.57869,38.98759,36.516182,37.978413
d6f0972d4,33.747746,31.46191,32.175346,30.317804,32.16545,30.527082,33.12008,30.618155,33.225243,31.96247
37f8a39c4,41.732235,38.593037,42.54052,40.55716,41.753204,42.001144,41.964794,39.566616,40.66907,42.124603
50f87522f,46.659443,47.61039,44.75697,47.562393,48.86986,49.787994,50.063335,47.683815,48.68608,50.526844
b4b4969b2,62.893433,66.025604,63.672012,62.065857,64.17269,61.555378,60.807724,64.10349,63.52824,64.1886
d1be4f433,51.87982,51.88191,53.228424,49.5259,52.16519,52.242184,47.8809,50.376755,52.839314,50.19067
7982ae716,36.54477,40.44353,38.59633,42.069633,40.4514,36.785652,40.539555,42.282185,37.125874,37.42742
4eb9c5991,40.997723,39.320465,38.71898,38.45644,40.321007,38.31334,38.48282,40.428204,40.522163,39.883938
0532bf9d3,41.36736,39.130024,39.366703,41.65594,41.80353,42.164467,41.220554,41.051178,36.60152,37.10319
731a2ef80,30.811993,30.669876,29.155079,28.805975,30.617762,31.681305,30.324688,30.834314,30.93028,30.828205
7d930d08c,50.280388,47.357616,46.95076,47.83355,47.503128,46.380074,45.701992,47.74878,48.72831,49.367134
f00413d87,49.73058,49.899494,48.872826,50.639324,48.903027,48.562305,48.65279,49.046837,47.64639,48.90826
30fff49fd,36.377422,40.98166,43.010254,40.60257,40.940834,39.417065,41.514713,41.462242,37.700474,41.831596
207298884,42.879196,40.8501,42.3894,42.199276,41.104813,40.717014,40.01384,41.10035,41.70271,43.390762
d81afce4f,40.145515,38.15176,38.47703,38.280685,38.945736,37.948765,37.48983,38.985252,39.311844,37.31475
216840542,37.145226,38.494865,37.93288,40.702927,38.94113,40.28218,39.504658,40.21848,36.397724,37.251453
c28b3a879,32.505123,30.660088,28.739893,33.8175,31.38411,32.27335,31.830267,32.067142,30.467724,31.861326
f220ae6cd,50.920643,48.502903,49.213333,47.290234,48.37489,48.48837,46.19922,45.188488,48.391376,47.706596
bb76bfc79,37.317207,35.7217,36.35572,37.092186,36.32724,36.70851,37.096615,37.31934,35.010876,36.29679
19b7a9e47,35.40624,32.252335,32.937744,33.845173,33.164658,35.156292,34.38014,36.14319,33.803936,33.84341
902087c95,38.73643,39.20665,38.20394,39.485447,38.16292,37.916218,37.73073,38.16173,38.982918,38.560383
4dd8dd451,48.08541,50.792713,48.20226,48.966076,48.052734,50.606697,50.676548,49.45144,50.33837,48.70051
0acd95320,29.270666,28.899557,27.9451,26.877367,29.180796,28.95396,28.376993,28.28317,30.826,28.503244
f13821512,51.384605,51.79336,49.35742,50.210278,51.011803,50.451424,49.996544,49.02493,50.843822,51.561886
c2e4ec0c2,52.48779,56.547962,50.62826,50.932056,52.580673,51.94429,55.35162,55.090416,53.399498,53.644352
f726dd490,42.104385,43.53261,40.9637,42.095417,43.87352,42.07784,43.01569,41.909462,44.353905,43.09291
7c8053564,40.060062,42.810467,39.89628,42.876495,41.298355,41.97223,41.068157,41.28443,41.151707,39.806015
695925a2a,58.979218,58.286858,57.342743,55.447655,57.68883,59.66002,59.864323,56.216644,59.064056,57.724922
8ad59da0e,31.968794,28.93335,30.370802,30.494286,30.527872,30.86159,31.95923,31.756084,31.812525,31.253567
c62de8a15,41.98021,42.60554,42.77716,43.549465,44.090405,42.132347,42.473145,42.116745,44.209972,42.85605
dfd0fbde8,31.485525,30.579084,30.837097,31.055182,30.502792,30.871109,31.25315,32.76003,30.566236,30.314955
83705e888,49.504356,51.469048,50.4596,53.700966,50.00412,51.43062,53.02957,50.217342,50.885696,52.093845
c2fe3684a,58.88242,61.663967,60.1065,57.741165,58.447414,54.65166,59.62375,62.397575,62.399517,57.825684
1877d9a0d,36.271374,33.911354,35.76671,33.5025,35.61405,36.042507,35.223957,35.47012,34.883633,36.44814
ddf06fabf,47.646366,49.12558,47.861332,49.41105,48.416607,48.416092,48.828083,48.495377,48.61699,50.08185
5ec697bec,39.218094,39.04632,39.605927,41.766712,39.406143,40.29644,40.575924,39.338615,39.02707,41.21255
3c1cc2c24,36.0861,34.72608,34.749855,35.85541,35.033985,36.369698,36.707054,35.17302,35.986717,36.149033
5af078de1,44.741714,43.71521,42.59561,43.558807,43.65548,41.451138,43.15464,42.514603,42.59596,41.915024
5b22f97b3,35.78455,35.08667,32.881977,33.5251,34.091026,34.948044,35.824028,33.976086,34.13852,35.91689
0fe10670c,51.00596,52.034122,53.72715,53.67372,53.9521,52.417416,51.701157,51.317448,56.0363,52.87303
1fc6f94cc,34.58349,34.59081,31.330988,32.514614,33.00508,32.40088,31.179619,32.25186,34.604992,34.395077
282f456cb,37.378292,36.805244,35.595062,36.018993,35.587746,36.95746,36.209335,37.24227,37.616905,36.95898
5b269c6aa,44.172348,44.185673,41.08487,44.578445,43.92633,44.052143,42.243145,42.628826,42.563065,42.039223
baf49463a,50.535316,49.46706,49.921627,52.762943,49.421642,51.5244,48.41421,48.33869,51.131916,49.67572
db4a0242a,32.479588,30.950663,29.639036,29.159546,29.67097,30.244,31.47991,30.431705,31.071026,31.367401
3760c73b1,48.133633,50.52126,47.48164,47.8588,49.374123,49.852165,50.041664,47.933205,48.892372,49.26673
6198e214e,37.079914,34.93484,35.25444,35.067303,36.9588,34.908493,35.71479,37.268024,36.51955,36.081444
eef0fa0ef,34.927177,35.870983,34.388786,35.393547,34.805634,33.83426,34.50066,35.913876,34.702698,36.33715
53037f091,31.560936,33.353123,30.837233,32.61857,33.020508,34.013775,32.145123,33.719097,33.332264,31.640615
6316b9647,64.838425,66.31252,66.016,61.04371,62.649082,61.38042,64.12127,64.736565,64.175186,64.97641
80e8288c9,67.960304,69.22505,68.30814,65.56042,67.41522,66.422966,66.55304,66.64688,67.472984,69.72944
8abd212c6,35.685013,35.875313,37.4103,36.034008,37.680115,35.992126,36.10226,35.19482,38.170536,36.977444
082c6dee3,48.16109,49.24481,49.51338,49.51294,48.835644,51.064194,49.98457,49.762608,48.79636,49.36035
2e65d72c2,37.72595,37.73007,38.292194,40.23945,38.342903,38.865738,38.801567,39.585926,37.621387,37.974236
46b2782d5,34.117638,33.40631,35.14997,34.649963,33.125923,36.105198,35.200882,36.335175,34.087345,35.205658
61c5987cd,32.960587,32.31338,31.12793,32.256733,32.6003,31.268087,31.497156,32.2981,32.163086,31.67697
2f3ff5116,38.900967,40.499123,37.85972,37.932133,38.578194,36.819996,40.27726,40.14679,40.02134,39.339054
cbd066eaf,37.782143,37.42574,35.75409,36.01056,37.10983,36.701622,34.670086,35.046482,34.81049,36.9722
5e7b512bb,39.868847,40.370037,36.949696,38.700188,38.848213,40.323605,40.26898,41.817936,39.86151,41.416733
ce2319154,32.608215,31.513056,29.787243,32.23218,31.007395,29.529121,29.165998,30.941376,30.536005,32.49662
215b68785,46.881878,45.10894,48.38352,47.607212,47.79789,49.725132,48.39274,50.64217,45.932697,48.80412
11948e0ef,32.636326,30.929821,31.36018,33.046997,32.20771,31.409636,31.958523,32.46106,31.721418,33.069576
fd7811109,52.50805,53.55209,51.313114,54.050617,53.479904,51.03962,53.078304,51.18814,51.315712,52.4853
bfdde77ff,49.65201,51.603638,49.882298,50.007767,50.702316,49.85545,49.683052,51.006203,53.30683,51.756836
48088c0e2,35.64376,37.307575,35.691376,33.75149,34.46229,35.187794,34.688057,35.2565,35.573082,34.95563
944a5fec2,41.221558,38.484882,38.495422,38.129105,40.405354,39.974766,37.607964,41.69796,40.73073,39.91617
c47497b30,33.37703,30.848476,30.372852,32.218964,30.277178,30.758413,29.92257,32.506676,32.18739,32.110912
0c3cb3d44,61.575687,64.1381,65.10535,64.00575,62.129986,62.869747,62.721043,62.64636,62.29735,63.249554
858f4c013,41.31518,44.8562,44.58397,45.171227,43.230827,46.320995,44.60244,44.580807,46.22223,43.296917
7b1211e80,38.193317,35.723644,36.9581,36.89607,35.181976,36.162823,37.320606,36.042614,38.462093,38.836395
6ae5689d3,54.826515,53.156906,52.840042,55.03045,52.89349,53.473316,54.727383,51.47298,54.819393,51.872475
ed8e10562,33.323822,31.476831,30.473349,32.80147,31.949821,32.935764,33.697266,32.544044,31.993809,33.269806
6ac38f654,35.978848,35.297123,35.548855,37.18317,33.92186,34.84855,38.772003,38.280807,35.398083,36.389004
4b69bf0e7,42.43147,41.27968,40.520596,39.528862,41.826813,41.143578,40.55562,43.543266,42.514523,41.07436
a94db6dc4,29.899307,29.347599,30.526855,32.13169,29.668007,29.183527,31.620884,30.688164,31.294165,30.114964
62613fb88,29.57882,29.703716,28.98194,29.008848,27.693415,29.194695,28.198433,29.198849,30.56041,29.897806
f05a5801b,27.07965,27.305443,26.613256,25.771662,26.248983,26.55203,25.378054,26.844603,27.517233,26.23229
435bb3995,42.399464,39.97599,40.048832,39.96951,41.2017,39.02501,39.575058,39.85305,41.29423,42.02324
f7c487e58,30.114368,29.953531,27.588295,29.21198,27.654194,27.635399,29.194502,28.326675,30.16066,29.80781
037b1c131,53.45589,53.28796,52.37341,51.968693,52.86026,50.006134,52.99952,53.720123,54.52012,54.17878
dd9bf8c28,42.15192,40.60751,39.637043,41.197113,41.698982,39.677486,38.67859,39.67422,39.916428,41.17602
776f7e340,33.182724,34.24636,31.87483,32.75625,32.393684,32.657894,32.20645,34.443863,35.297947,35.207985
6846c8719,37.408203,36.96697,34.12411,34.316013,35.22861,34.039803,33.530106,35.541027,35.05599,34.637794
0008c5398,29.73494,29.500126,32.243,30.513807,28.579533,30.258656,30.823172,29.248095,28.812912,28.951174
81d404558,30.289253,28.277752,28.358734,28.445513,29.028753,29.478514,29.24951,28.652794,28.49794,30.520779
fd9489e42,29.110796,29.353724,29.57264,29.504177,28.384226,31.314856,29.55807,28.831175,29.90667,28.456984
de61ca522,35.479042,31.795639,31.669893,34.766968,32.51071,34.84225,33.028618,33.70906,35.69236,32.64146
68a4cd579,30.810019,30.272722,29.274738,28.577578,29.828157,30.467419,29.494005,29.7113,30.09651,29.897858
ff47b9a27,43.986485,42.09511,41.29346,41.80155,41.578342,41.298016,42.674065,40.7282,41.014633,44.264175
e985acab0,39.634686,38.51907,39.464302,41.17213,39.946384,40.30987,41.196365,38.705452,38.498096,40.06664
25fce0465,45.431572,46.383007,43.50065,44.8225,48.89185,45.37249,43.981007,45.0082,48.236446,44.669945
585a705fc,51.452965,52.26012,52.114105,47.858124,51.66781,53.290577,50.015987,54.917248,50.52378,52.830368
ba433a9d3,34.579815,34.636787,32.41695,35.677906,32.695847,32.499348,35.58857,33.053944,32.80594,35.587017
455d243eb,26.080555,26.800043,27.497902,27.870956,26.082113,25.72182,27.119823,27.95391,27.996826,27.40241
76c073021,63.1686,63.572407,64.720955,64.4445,63.37881,64.637596,67.05337,64.65569,65.99605,65.22723
09898b12e,38.615044,40.6123,39.131607,38.111687,39.466072,40.09638,38.66508,39.101143,41.390507,39.609818
813bfdc93,41.389347,45.905865,45.131577,40.776108,39.48423,41.244522,42.65136,42.450775,45.495117,42.61745
01ce66bd5,45.198727,43.515896,42.843864,43.29166,42.804665,43.309452,44.02677,43.873665,42.46447,41.8687
0ae5f9681,41.595146,42.44258,42.126934,44.129875,43.407528,42.155285,42.167053,42.70083,41.281937,44.69703
bfa54aa27,43.458927,46.30647,43.484993,43.700798,46.55565,45.42862,42.002995,45.020924,47.635574,43.06971
3bc84c4a9,33.20117,31.21672,32.410618,31.312933,33.531097,32.210697,32.213093,32.207375,33.14577,30.78335
d7d1cf92c,66.893,64.99832,65.7164,62.289642,61.07413,64.674255,63.219433,64.02332,66.70705,63.21193
220e9aa26,49.379124,53.283234,49.318604,48.86498,47.453674,46.831253,50.44183,45.82057,48.385937,50.168926
269caf235,47.12159,49.109737,46.69331,43.670197,47.564804,44.41818,47.260635,47.417393,45.287056,47.9494
0a30968a3,52.000954,52.64918,51.939793,53.836967,51.22059,49.896408,53.99721,54.613483,52.91974,50.811226
e625fc4f4,39.69385,37.61557,38.650246,39.15974,37.293457,37.679276,38.573254,38.108868,39.076897,40.03396
099115d38,38.232895,39.168068,37.005108,39.45858,39.75139,39.153774,38.044014,38.074482,39.67992,38.517277
22f3c3543,30.419054,28.155241,31.099749,30.65991,30.392796,30.646824,28.55415,30.518394,30.555105,29.491924
97450a196,33.03666,34.53614,33.738922,37.816326,33.20282,31.932995,36.136116,34.561123,33.552315,33.57237
fe7e662c5,49.41369,50.48644,50.291115,49.91188,50.126343,47.297462,48.581497,50.21205,48.84659,49.2307
41ee53918,36.362736,36.12294,37.01582,35.367092,35.365448,35.33197,36.37253,37.476635,36.49681,35.010002
bd4059588,51.52785,50.721478,52.23699,52.026814,49.766644,50.946945,51.655746,50.200813,50.69241,51.574223
f41a7de83,32.08247,30.111181,29.763615,31.145454,29.972181,30.230877,30.693632,30.702543,31.469658,32.806522
b7a19c5ac,35.755287,35.036,31.816938,36.53594,33.955513,33.709816,34.72892,34.423183,34.200935,33.49081
7ed3e206a,31.50336,29.414087,26.909357,28.3349,26.38164,29.734785,29.513124,28.357008,28.072664,30.458698
c7c489413,37.660465,39.375214,38.799416,40.26629,38.91017,38.191525,37.086987,37.925987,38.50258,38.241066
aac9127c5,51.100212,54.195553,50.87971,48.133118,51.74572,48.878197,50.74904,51.887627,53.15889,50.912403
3c6f9a4e7,46.417885,44.924385,45.018337,46.78167,45.253952,44.87464,46.71691,43.959644,46.01489,45.828114
271bb0de8,40.78495,40.658016,38.43997,41.625282,39.42688,40.233013,38.90989,39.887897,39.617115,38.928356
14580436c,41.663887,41.80553,41.98955,42.027454,42.3454,40.53226,42.285534,40.12205,41.01344,42.07534
f08275fdc,36.367886,35.20397,34.157154,32.93071,34.756245,33.40479,35.69585,34.1524,37.30088,36.177998
d9dcad5b4,57.37937,56.30652,58.786243,56.63701,55.777676,54.926712,58.05808,55.813873,56.701965,54.355484
