PetID,pf0,pf1,pf2,pf3,pf4,pf5,pf6,pf7,pf8,pf9
c6e763332,47.151516,45.4141,44.48604,44.862007,47.375706,45.906006,46.49161,45.955395,46.956905,45.722694
d5d8c9fc1,36.289806,38.266655,35.961197,39.475,36.967705,39.144066,39.05743,35.451893,36.48193,35.825935
031a01c36,37.23988,38.931828,38.909687,37.199776,35.17977,37.33678,39.79839,39.545807,38.881393,36.79009
eb3b2ad1f,36.09674,34.00875,33.93494,35.68765,34.02665,34.63304,35.307205,37.693954,34.61781,35.67105
0dca551f0,39.711636,41.602448,36.97402,41.785633,40.76815,38.50681,39.646248,41.36595,41.302784,42.277794
da3be5cb2,30.774471,31.024256,30.078846,34.069664,30.592648,31.538057,32.27003,31.600237,32.13668,30.047523
0f4291ce6,44.95119,41.55392,41.170074,39.091335,40.08252,40.792496,43.49602,41.04308,41.739983,39.787678
fff6f2f61,52.63813,53.38534,53.211224,54.018444,54.59988,52.149952,55.766975,54.501266,53.57734,52.57271
e98593be6,30.854279,29.496038,31.463057,28.310856,28.633165,28.93509,31.365507,28.512938,30.929655,29.43196
0e4cf50f4,30.795908,30.4541,29.60809,29.445435,29.089155,28.904346,30.578407,27.632189,29.992496,29.990238
0ac6fe826,31.537756,31.610394,29.409996,30.805132,29.486116,30.765491,29.964756,30.223492,30.07475,29.162735
b2385d700,50.40521,49.79144,51.311028,48.68961,51.178658,48.51967,51.39639,51.901363,51.32763,52.151203
a47931d69,36.762344,36.53288,38.40576,35.498726,38.52045,35.89342,38.00779,38.334816,38.7927,35.956535
5f9cf8892,37.254673,37.379337,37.394367,37.81099,37.678802,39.737434,36.322792,38.466705,37.373726,38.5323
6258b0d76,52.069168,51.667465,47.31373,53.051258,48.68669,47.70409,48.74586,47.971504,49.468784,53.180576
ebeebeee4,41.754326,40.31931,40.625027,42.87093,40.119164,42.40571,43.8807,40.09554,41.91321,43.910667
e472219f1,43.374718,42.713966,44.181805,42.01374,44.21914,45.40144,44.23175,45.414715,44.869263,46.638252
64c4f9057,44.660576,45.034042,44.050793,43.803642,41.99068,45.117275,44.503834,44.5337,43.815266,44.78703
28fe42572,39.746666,44.89978,40.48864,44.751568,43.29875,41.643738,46.763382,45.83339,43.2811,40.976234
b00d0fe1c,33.15004,33.26978,32.216984,30.957144,30.855392,32.651035,35.177082,32.415977,33.09779,31.41149
4e9a13862,41.247265,43.431553,40.074074,42.497772,39.349224,40.383427,42.854996,42.661755,44.35092,41.560806
ffaa73202,37.659252,35.879333,37.533493,34.33207,35.280655,35.603844,34.22589,41.07894,36.905045,34.81117
1a0ee9580,29.793823,29.870579,30.48118,29.001844,29.193132,29.406202,30.669138,31.123299,31.086021,28.571474
277014d80,45.551483,42.85002,41.371754,42.690674,42.208492,42.8219,42.90032,41.773655,44.68346,43.31377
65daac431,38.428604,38.09884,41.213627,38.494953,40.17881,37.932713,40.476845,38.33496,37.57813,39.404526
d1ef3e54a,29.372492,31.515512,30.362944,32.60123,29.817804,32.21548,30.877018,32.09227,30.594852,30.842218
b6256e92e,72.92241,70.69043,73.06406,71.91507,70.81649,72.403145,71.50423,71.29259,69.98513,70.7956
775d4b52e,31.383345,32.697216,34.769432,30.062002,31.85108,31.866592,34.161777,34.81913,32.73894,34.986565
7ea900f4d,39.346962,41.51639,36.95554,43.33681,41.985622,42.8315,41.419212,42.19086,41.683693,39.13078
6cdc6cab4,39.16568,40.93849,40.559235,43.88025,43.307835,43.378456,41.99745,42.808838,41.923256,41.006172
9ccf125f1,47.48678,45.81264,41.91845,46.693386,40.62289,43.088566,47.843277,46.589348,46.03701,45.504585
ae1362961,25.535282,24.759153,25.27475,25.767862,26.24331,27.773567,27.506308,25.313469,26.57271,27.090204
10ae2697f,45.98806,43.917095,46.79017,43.186638,45.22429,44.430508,44.224777,46.704098,45.887203,48.553795
ad8b0d9d1,28.960442,26.753368,24.847248,25.254717,26.751581,25.085148,30.134027,27.502808,27.648321,27.918573
d49ea4e84,40.886833,40.10309,43.96555,41.687378,41.597195,41.476696,39.87832,41.941135,40.26111,39.109142
fe5d572be,50.342995,49.668186,44.972492,48.953506,48.93324,46.502167,48.567417,51.017548,47.985718,47.604534
b80074591,26.887154,28.767618,29.262506,27.33786,28.509214,28.945219,29.655733,27.407213,29.647175,30.435452
15bcbb6e2,48.096638,47.25404,44.47882,45.157875,46.82623,45.021965,48.924053,48.173965,47.88848,47.91545
ea099a3ec,51.56424,48.15617,48.800407,50.871372,48.07792,51.024628,53.638924,51.05706,48.977737,49.10278
ebd128d90,35.277416,39.473392,34.678,37.692963,38.465843,38.94165,37.977215,36.274612,38.182617,30.901558
0bd867d1b,40.224846,34.765778,38.845085,41.61239,36.34783,39.58078,39.91591,41.684113,40.22402,42.647083
fcf5f5a0d,36.267124,34.40583,37.650967,37.40237,33.878193,34.87273,35.846233,36.48061,36.334656,36.65243
baefc2985,45.55756,41.055702,45.465084,41.057465,41.52287,40.180405,45.12344,44.56337,42.93227,46.153893
718b14a08,46.454586,46.160923,47.470703,47.437164,45.76474,47.361897,47.26968,49.871994,45.24244,47.37326
8f3392f18,44.82083,46.646645,44.522972,44.17074,43.578835,47.593903,46.399956,44.323273,44.925983,45.379925
aad08c47b,30.825418,28.745789,28.57542,29.622793,29.999691,29.160833,29.766087,30.528767,29.958231,29.761803
ea383096f,46.450844,44.40147,45.384377,41.84338,45.17894,44.788162,45.42572,45.711555,46.624523,46.677303
0f9d7b0f9,42.97526,42.129612,42.336678,43.680992,40.772713,43.084126,42.450405,45.163948,42.01662,41.64657
7188b5e8c,29.21133,31.352524,31.047258,31.133865,27.485376,30.964643,29.208094,31.251408,28.21163,32.069668
95696f11b,49.99642,50.395138,47.20393,47.007446,50.927578,44.96614,47.765213,49.858875,49.288357,50.03889
cb0f41a00,32.218014,30.34732,30.05024,30.715212,30.27741,32.13973,30.595482,33.488007,32.227993,32.70437
8a9465eee,30.108765,29.525805,30.300743,28.48945,30.862263,30.508772,29.728958,29.04235,29.388762,28.477818
d734c881a,24.564297,25.019915,25.940552,26.405275,25.07845,26.008898,26.071716,24.54248,26.177141,27.368065
89a41673f,32.76386,34.258125,33.25267,35.13578,33.585754,35.139793,36.71719,34.04223,33.411877,33.424343
05febeea3,36.94094,36.026836,37.147808,37.343773,35.671635,36.427654,37.177013,34.49186,37.069122,35.443233
bdb6ebb91,31.343681,30.137161,31.91149,34.21197,32.06319,31.785444,33.375168,33.946144,31.51466,32.205658
34482d66a,40.348755,38.924713,40.647346,39.574154,38.044407,40.000694,39.21391,39.926506,39.28955,39.711758
fadae6510,40.29155,40.991615,40.317417,42.082146,37.81895,42.525944,40.94447,39.228294,37.962975,40.67647
724736153,53.546013,51.240288,54.12517,53.156845,51.871292,52.240013,52.631496,50.596886,50.174313,53.70251
6dc2f0739,29.911215,29.519453,30.905046,27.780733,27.625837,29.40482,31.32533,29.100307,28.82137,27.562454
59913444e,33.092712,35.106895,34.637672,35.058426,33.639713,36.48366,33.954018,33.038235,33.65918,36.30227
47453584e,51.489075,52.98995,51.292465,50.59988,47.452515,46.513935,51.283627,53.06582,50.214176,51.590546
0dfa8e172,31.870127,37.57838,35.30159,37.31189,33.274643,36.044147,36.308876,35.46935,36.982048,32.509132
694b994c8,28.410378,28.500546,28.292393,27.824965,26.436121,28.163185,28.234049,24.94328,26.845434,26.564486
756d92515,37.8992,35.075462,34.19738,34.741825,33.551033,35.768387,39.18813,39.21955,35.02741,35.067646
c2284e2e9,34.601387,34.38318,33.90809,33.88426,33.054546,33.787308,34.828815,34.94286,33.84606,32.63734
112ae92e0,32.54907,32.728786,30.090118,31.73939,31.224527,34.070156,33.996616,30.749765,32.680367,32.54475
fcd19b26b,37.152615,38.636227,37.771236,40.134453,40.598526,40.587368,38.87064,40.337257,39.71848,38.518394
9daaa4e8f,30.94778,30.34447,31.228144,31.770472,30.595743,31.127415,29.786318,29.718246,31.211435,30.82358
c51c9e136,57.192688,58.72594,56.7935,58.169144,55.37264,57.37382,57.332874,59.04125,58.774303,59.395176
058d37dda,32.526512,32.24101,31.849012,33.21367,31.99847,36.398476,32.58465,32.366714,31.194487,33.378693
52a88696e,74.688866,74.727646,74.44525,75.04283,72.89125,73.80819,76.358734,74.82772,73.006645,71.58697
fed43b600,45.926292,46.506756,45.719208,47.402252,48.420246,46.02324,47.665005,46.483265,48.74538,46.605137
a06b5eb73,25.102102,23.310137,23.681744,22.432014,24.597782,23.098886,24.440258,24.20213,25.273102,25.42261
411792ceb,32.670013,32.81711,30.821165,30.639372,29.059612,30.301676,32.7886,32.134975,31.726719,32.057796
0164a9cfb,44.070675,45.77695,46.933872,45.793053,44.50917,47.524864,47.55671,50.789173,45.239468,48.825897
426132585,46.850563,48.474987,47.335587,53.002243,49.99824,48.849106,49.539997,49.084583,46.827106,51.577396
245bfe92f,40.977207,43.687885,42.28346,41.059067,44.08967,41.397102,43.22555,41.486446,42.10419,42.28263
82a108c64,32.29921,31.103542,29.828066,34.109356,31.514198,32.89661,30.655586,30.767368,32.535534,30.001858
76f668025,43.820717,44.520493,39.765724,46.17697,45.567234,45.345055,44.07139,43.00111,45.274647,45.24249
448770499,75.0107,71.78722,72.20915,74.776855,73.59814,77.53044,74.560455,72.72707,75.827805,73.28372
c5d1b9bf9,32.409775,35.53536,29.828587,30.328814,30.761034,30.501318,35.172226,30.423122,30.757273,32.693474
a706b0eb9,33.001053,33.63418,33.444233,35.687656,37.06776,34.759148,35.250454,35.163036,34.464455,34.727665
ad786540e,28.922575,31.963524,30.385988,30.46902,32.289257,29.942871,32.64677,30.70211,28.958378,28.959993
d30dcea91,50.642418,51.37221,50.234764,48.78509,50.13879,48.67739,50.97018,51.246567,50.617836,52.523335
6984b9727,30.31904,30.972967,27.81693,31.298765,32.497692,31.75175,32.996834,31.320507,31.358486,30.685013
74f391caa,47.56332,48.434837,45.945724,45.301826,47.94614,48.17279,48.07629,50.22544,48.645058,47.93933
1bbe4e4f0,25.933092,26.63082,29.662462,24.491234,26.941227,26.217499,27.843767,26.63907,26.309944,26.821863
894ab719d,49.846264,50.593994,50.526775,50.86728,49.605007,51.831406,49.927174,51.887848,47.86506,53.000725
6cf098e3a,38.28427,37.34684,32.566372,38.621136,34.932446,35.717926,37.16259,36.502068,36.187668,34.661236
536af3840,33.431816,32.203762,35.881542,36.743797,35.917263,34.972755,35.370358,35.7766,36.805897,34.852814
ef55e89bd,30.09135,29.862476,27.947432,30.351717,29.492416,30.83724,30.2789,29.831907,29.28425,28.561678
0d1067e63,34.127357,36.388546,34.53296,35.335888,36.072323,36.78173,36.10722,35.8836,35.15272,35.651638
682ed2e7b,38.002907,35.394283,37.62887,37.908875,39.476376,36.63835,39.801537,36.481644,38.57305,38.52185
5bb802fa1,25.76049,25.678915,26.311886,23.247784,24.645966,24.06964,27.329128,24.965094,26.009604,26.585548
a952a211e,41.938854,39.574055,40.980434,41.083675,38.998177,38.33808,42.289577,41.584053,44.241566,38.71736
a39e58f1f,35.60404,36.110348,35.750694,37.52644,36.289974,37.350227,36.837574,37.00972,35.503754,35.434093
0d85af6c4,42.248802,44.84486,43.674416,44.18464,44.694534,43.69916,44.66974,41.91149,45.432503,44.872025
a6d3839d8,44.649757,47.196075,47.670242,45.9344,48.439972,46.126534,43.71069,47.628746,43.927143,49.169167
7a3471df7,27.920195,28.250568,25.744137,26.487812,28.124104,27.950481,28.332603,26.037907,29.115593,28.507475
d092253a0,34.276627,34.813858,33.97652,34.217567,34.21341,34.697155,37.279873,35.487366,34.297497,34.86589
4b378329b,30.23182,30.302979,30.742094,29.783075,30.674913,30.668497,29.167599,30.744135,29.158798,29.29136
3ce643dc5,37.90433,38.127926,38.87186,38.6156,38.962833,40.38079,40.590538,39.768284,39.672577,41.84108
1a8503d2f,56.85645,57.34526,58.748703,54.799183,52.671516,55.683594,54.86248,54.66712,50.46503,57.653023
6344c2cde,30.372509,31.912127,30.826765,30.602768,30.413065,30.743557,33.12915,28.192335,30.665653,28.48415
cf2ae9919,36.143204,36.619232,37.10741,37.629658,36.04261,39.22805,36.34446,35.65799,36.73761,36.067886
3c3ff9ffb,24.158812,24.515053,24.589865,24.960665,23.471193,23.865492,25.024506,24.316782,24.510077,25.634092
52cf4a759,48.42078,51.629303,52.570236,49.2623,49.685642,48.781334,49.63877,46.924202,47.02872,47.188698
440676acb,36.06648,37.700794,36.035618,36.159145,36.923218,37.115593,38.31044,33.840935,36.764477,35.06008
5ea10e37f,51.980938,50.288624,50.74465,51.056213,52.661972,50.9844,49.775127,51.003956,50.494377,49.25884
02f37d829,40.041912,39.52655,36.65497,41.74556,38.53258,38.431477,42.868637,42.662014,41.26948,41.722767
37d0748c2,30.796865,31.173557,30.996769,31.232054,31.000305,29.930252,32.074276,29.056883,34.20994,30.26791
2e562fa52,30.788036,29.012978,29.632143,31.82604,30.52313,34.34782,28.705788,30.292019,32.177467,30.309933
02468e968,41.935642,41.040848,40.410076,38.61236,40.50079,39.927887,43.080128,39.76331,40.46732,40.703316
f3367a65d,50.878513,48.701447,48.45618,46.09878,48.164772,48.171608,48.849724,50.31153,50.241173,51.239693
8cf927527,44.787308,45.055614,43.41956,44.566025,44.399494,43.434753,43.658195,44.82162,43.76713,47.125607
94ec1c180,48.560722,49.261635,45.091515,47.364033,49.139214,45.770866,48.901405,47.010437,48.039944,47.635574
505c5d7c6,35.58338,36.524548,35.796432,35.83754,35.587082,35.875126,37.40914,34.333904,37.148945,32.71511
9cd08bb2c,37.500935,37.533386,39.467308,39.065903,37.07005,38.092827,35.93053,36.491497,37.80464,37.28049
5dd3f3eb0,38.06552,34.817787,36.593376,37.307842,37.13103,40.413307,38.622887,40.263294,33.45559,38.873238
68d430cbd,30.806255,31.840002,31.659618,30.054724,29.163126,31.532045,33.40751,30.327192,29.857605,31.788713
cfd87918e,29.969227,31.910763,29.138548,27.90192,28.221523,29.620018,32.177555,29.6197,31.40973,29.902634
4f18ce587,69.36752,71.89177,70.93014,72.925514,69.547844,71.522125,70.45085,70.67639,70.841286,70.65562
ec553a900,41.79093,41.23992,41.044296,45.72402,38.90465,35.994663,44.609264,42.95045,42.207054,36.29519
9003318e5,30.83522,29.648232,28.602448,27.028057,26.432207,29.66325,30.56256,28.955465,29.61933,26.781708
e26125d75,33.161804,33.384304,33.184155,33.729424,32.941635,33.62493,32.887108,33.26156,32.233925,33.08535
0a71e754f,25.645123,26.48582,25.265282,23.368958,24.320417,24.47941,27.641222,24.785158,24.708214,26.480696
3d2745318,30.246712,31.46345,28.430813,33.481804,29.137125,32.30602,33.22249,32.711403,32.54695,30.397806
c8049d235,41.68418,39.882694,38.97855,37.824184,34.592186,34.813614,42.339447,42.042126,37.191097,37.89558
01231c438,44.122097,45.711735,47.87837,46.209244,47.34515,45.787567,47.86518,48.68086,47.007843,48.352825
bc7956085,34.08373,30.368385,34.91831,33.324642,31.307741,30.859947,35.932514,32.837894,31.222355,35.46154
872d79999,35.181366,37.642307,36.627163,38.553856,38.475765,38.186565,39.42728,36.811882,39.99174,37.182426
7575371db,33.847767,33.720703,30.797932,35.59899,32.58197,34.76748,34.19512,34.50974,33.849167,33.265244
84fbd99d9,53.110546,54.277508,52.73242,52.72377,53.103394,50.33347,52.357018,53.97629,54.566044,54.088413
acf9a72ca,36.28738,33.385777,36.388073,35.967102,34.0078,34.56389,36.772915,35.142197,35.85667,36.89192
b03336851,56.277634,55.69933,57.454075,55.469715,53.63648,56.060665,52.94639,57.310635,54.32804,56.78646
cef342d22,57.44219,57.948177,58.85599,57.41751,54.961884,54.89308,56.334602,60.023045,54.833202,60.947483
392df6910,34.78585,32.98196,36.236687,33.716057,32.009098,33.23347,32.498833,34.449993,34.859863,31.454416
488cefe35,38.327408,36.829712,38.917088,40.15838,38.66401,40.055504,36.69088,39.821705,38.280155,38.714813
d3c79cf76,42.918102,43.116074,42.177464,41.503643,43.98426,42.111076,43.50432,43.560177,45.95903,44.450043
b631b7e4a,43.018337,42.917927,41.971077,41.83015,42.387817,43.9535,42.640232,42.516773,43.054653,42.093475
810b069f2,36.681087,35.22439,35.29686,35.896088,32.329044,35.281227,36.80152,34.247528,36.802433,36.09989
d3b7112e2,32.929493,32.947956,31.270283,33.249775,33.109165,33.693035,33.23317,30.722988,33.88257,33.303062
e58bc75d7,32.195587,31.763178,32.027115,31.98088,31.642454,34.691246,31.265047,31.889248,32.45991,30.703363
18751b49e,33.981506,33.77396,37.10964,34.901054,33.195446,33.88996,32.620857,35.850216,31.848032,34.903896
a5f6e77bf,42.941387,38.845974,37.10628,38.094883,39.95529,36.909687,40.905003,40.190716,39.41645,39.479656
b0d4b988a,26.585602,25.65312,25.680866,26.509935,24.649508,25.149405,28.582508,24.620554,27.23455,27.029678
fa0010ce5,31.783607,31.007486,28.84956,31.434402,29.716116,32.287346,29.871727,29.282782,30.517296,29.534515
f27915d51,61.07664,59.351784,60.117477,61.146347,59.88103,56.487675,59.318005,60.702557,62.23849,61.81774
954a6e415,40.00021,39.002754,42.954315,40.54765,40.64423,38.398735,39.9789,39.934433,38.367256,39.512867
69daafdd4,33.125435,32.851944,31.863155,32.247246,29.269814,31.769266,33.1514,33.762756,32.46802,34.363716
7b7b7b71e,33.03729,34.398518,34.263603,36.490456,36.470997,34.72616,37.610466,37.08782,36.436996,36.438866
50fe7d515,58.019764,58.006794,58.39048,58.16393,60.318386,54.969322,59.513294,57.68936,57.826252,59.184444
ac52ba660,45.852417,44.16471,44.66168,46.62196,45.062096,43.380737,42.623985,43.94675,44.64212,48.32221
71f895aa2,35.387634,34.896667,34.62697,36.062637,34.700912,36.34862,33.939327,34.11791,35.356735,35.048042
082838f84,28.341774,29.677319,27.87989,29.27775,28.733572,29.147964,29.851515,27.945581,28.805065,30.036423
be07596c5,39.683277,36.781757,37.21067,36.05196,37.967827,39.153553,36.94829,38.665726,37.63329,35.858246
5042c6414,38.128273,37.712524,40.349014,42.076984,40.836807,41.24935,39.515434,43.251755,38.700165,40.667664
4f8a564a2,42.973644,38.679695,42.180088,43.895523,42.93491,40.365444,42.234863,43.583622,41.165997,43.091522
046d3a9d9,53.309105,54.92466,56.32357,58.04665,54.647575,57.21798,54.230988,57.089348,54.756737,56.27595
c74abc080,24.738857,23.897404,22.277773,24.750519,23.67537,23.939009,26.761318,22.588728,24.124079,24.462818
77f9b1470,38.85766,39.78424,37.632717,41.051456,39.096012,37.35393,38.2067,40.690174,40.453045,39.394535
0d9cdfbde,29.997015,30.935568,28.896502,30.157911,27.999487,29.767292,29.389122,29.18173,30.655888,30.735897
685010499,48.637436,48.45184,47.531315,48.659454,49.1934,46.127537,47.008892,48.661873,49.518044,47.716625
9cb525274,41.202652,42.59106,38.946404,40.740044,38.336666,37.181416,42.54151,40.858917,40.3111,40.022102
8813e5e4d,30.605751,29.031128,28.33819,28.941969,28.07692,28.77176,32.53255,29.874113,30.911694,28.890312
790a68c0c,32.9356,32.98718,33.14969,33.200294,30.765247,33.220406,34.555912,33.313416,33.551407,34.349194
cad8537e1,37.257973,38.063557,36.000477,38.78678,35.99151,35.223396,38.07712,36.579506,36.728,36.450027
9a875f3f6,27.68478,30.048454,28.383068,28.632444,29.544323,29.569113,30.615484,28.633476,30.052603,29.22322
652f89d34,46.08399,48.503326,48.424168,49.61812,46.118275,47.523975,47.048893,52.545963,47.736786,47.99189
a06a2ee4e,33.82456,32.652588,31.322205,35.737743,29.004604,35.217262,37.235966,35.015263,32.850258,33.053875
6a8f9aa52,48.495438,47.55927,47.506107,47.429634,50.162907,48.730846,50.323856,50.472916,49.763958,48.13763
00709d75b,47.387356,45.40421,44.08029,44.512157,48.13519,45.920025,46.268948,45.880405,46.711727,46.156063
b85cdc8a5,39.34902,39.123108,36.97688,41.054546,36.134953,36.53123,35.509605,40.263107,37.382668,42.125797
b06c1ad30,24.988989,26.126686,25.105015,27.710938,25.884909,25.285868,27.851316,24.811296,26.801256,26.491753
d62c55d90,47.768826,46.63281,46.712677,45.909286,47.32846,47.11363,48.369526,47.223015,46.657284,47.951443
2c0a3e57e,37.867977,35.020035,35.871864,35.965645,35.536255,35.510765,35.13267,36.081814,34.50406,35.641434
95c01e235,43.168766,39.561104,40.82977,41.463932,41.799713,39.819862,42.317738,44.31589,41.19075,37.98472
015770429,37.924515,37.426594,39.29096,35.93436,37.241554,36.391426,39.04151,37.802795,38.363785,37.75498
bcb22c952,39.23746,41.510452,38.561886,40.065735,42.25506,40.05838,40.434597,42.69752,41.31056,41.618084
770eca5eb,40.906734,42.492706,41.093605,41.302494,41.175682,43.45253,41.006714,41.751083,40.972828,43.02032
13296aae7,42.21369,41.425602,40.653168,42.992416,42.061787,42.39517,42.08971,45.316296,39.917248,41.522987
2a92877f7,26.538845,23.979612,23.426548,29.69514,25.87533,24.511904,27.772362,24.910671,26.991913,25.997969
7ac66a1c2,73.2594,69.24109,72.88663,69.16707,67.60095,67.71379,69.38406,67.10748,65.92375,73.453766
73f5dad5b,27.681484,28.067837,27.706713,28.462633,28.32101,29.5365,27.587166,28.524218,28.51049,29.758993
25fc96414,36.311428,37.550346,35.01541,38.08514,36.04973,35.340725,39.41754,35.443726,36.00225,35.410954
e935ae1d8,27.12191,28.198296,29.569214,27.29746,27.542421,27.79693,29.008024,28.363615,28.184834,27.896118
09b5921e9,39.90658,37.544468,37.146385,36.48622,37.625774,35.047432,40.98841,39.3222,37.649837,38.851173
d946f7a55,29.902836,29.994505,30.09136,30.116726,29.09013,31.979073,30.236002,30.248114,29.438057,28.939095
58e24d608,43.72721,42.6271,42.25135,42.19521,41.417385,43.472446,42.781265,42.677925,43.755535,45.378338
3c0450f2f,38.888374,34.67278,38.873974,37.60036,38.103436,35.73912,37.48114,38.41801,38.398952,37.48557
80fd005d2,39.875328,36.99734,37.591057,36.97672,36.763744,38.26307,39.9532,36.97383,38.331093,35.297096
ecb3e47a6,54.826523,52.999336,54.753666,55.977036,52.19577,51.00565,53.31462,54.13387,51.59549,55.52159
3c97d1670,61.259575,61.743504,61.47554,60.465538,62.842136,58.769226,61.151016,61.220543,60.57167,61.351513
eeaa5c53c,40.513065,38.78102,41.475426,41.110367,39.858974,42.292366,39.226833,41.640205,37.883327,39.515755
89bac4c29,38.731853,34.129257,36.69658,36.621536,36.561634,35.783455,37.71058,36.947292,35.61454,37.602913
b5f105607,28.251448,26.767841,27.786074,29.61679,30.23768,29.866913,28.951513,26.797941,29.822042,27.456451
b3111f360,41.8181,40.59185,45.358833,42.608063,40.311165,40.265366,42.250237,41.131355,41.55401,40.21114
7c9fdd0ca,67.33434,67.54121,66.73825,68.11896,67.079285,70.47916,69.12421,67.66926,65.51526,67.06049
40fcff82b,39.128326,38.985138,38.225346,41.55565,41.45357,39.07732,40.213367,41.626305,40.491524,37.6652
6e77550de,29.002106,29.116096,30.126194,29.525112,31.738972,30.3054,29.511864,29.43059,30.116772,30.314783
c31f3d3f3,60.007225,55.270195,60.939777,59.84739,56.291313,55.94614,57.693165,60.428978,61.341137,60.162144
4b6c04393,42.802002,37.836506,37.690193,37.289352,37.334057,38.67906,39.80176,42.054634,38.934273,41.059875
19272319c,30.317581,28.679245,27.01557,28.474804,27.33807,29.592026,29.590666,27.431318,29.467455,29.521173
2560aee80,42.1998,41.344185,35.78338,39.39251,40.822227,41.593246,41.402008,40.58696,38.694523,41.899532
18ee92cdf,36.713593,36.99314,32.552895,33.67757,33.182995,35.801125,39.196297,35.65965,35.161545,38.231037
ed9d88a61,41.937164,42.365482,37.595226,40.725975,39.181282,40.998615,44.56371,40.979637,40.31593,41.486504
b5521c7e1,41.840363,40.5822,39.27548,42.847385,40.9046,40.456226,43.49023,43.810184,39.6763,40.599857
4ff447944,36.97341,34.180717,32.61151,33.602455,32.56526,34.141773,35.60378,34.304153,35.37304,33.2609
7ea357093,36.6797,37.907566,37.213516,37.602417,37.786873,37.249874,38.403996,36.5986,35.790165,37.465157
895f73f14,34.878304,35.240223,39.378906,35.68515,35.3348,35.062435,35.621124,36.005108,36.93255,34.807674
2b34c70e7,71.50973,66.95519,70.50456,68.58786,67.92672,67.93225,64.3562,63.52238,67.461136,67.15342
e39881452,26.010996,26.700983,28.010017,25.833534,27.35368,26.441557,27.886978,26.34252,25.852848,26.679384
b4cc525db,31.047863,28.90937,31.182407,30.192112,29.401186,31.01694,30.243843,31.068663,30.427513,29.561415
41e792442,28.915792,26.678896,26.793407,27.841171,24.737648,27.855965,28.769089,27.312126,27.965742,25.396591
40d430494,32.977196,32.55859,33.8364,34.754894,33.846127,33.031094,32.870354,34.30177,34.68854,34.112625
52af450f8,49.16791,50.971104,49.223076,47.631798,49.74204,51.288628,51.29428,52.00351,51.44699,48.991096
db1f9bca1,27.793577,28.346167,26.04273,28.305248,28.031963,29.112553,29.19762,28.357502,27.956953,28.802582
e22b9edd0,26.954306,26.039955,25.108444,27.333508,24.124113,27.192398,29.149012,25.48355,27.642933,26.946053
303b3795f,27.577091,27.953833,29.292572,30.207863,27.868423,28.791702,27.80844,28.712257,28.769032,28.795174
6f2b619bb,45.67068,50.338512,49.169582,46.337093,51.686234,45.637424,50.289364,53.715015,46.785065,45.992332
8bf0f354b,56.11511,55.71,58.408745,54.377323,52.177174,53.085686,55.015,54.940826,53.159504,56.593346
457bdfb16,38.559975,38.797062,39.515488,40.97395,41.40239,39.232258,40.033634,42.346985,39.456387,35.721867
5188ce75b,40.61641,45.644756,39.202145,39.36362,39.669384,39.794445,40.142647,44.97262,42.328705,42.35928
cb568959e,32.48348,32.637383,31.405348,34.075653,33.7961,33.554684,33.396523,34.45966,32.47248,32.34807
12ba67e43,46.288116,44.62153,44.110565,42.031948,42.83486,40.231304,45.59367,43.711105,44.23701,45.939533
5457a593a,32.894817,32.441105,29.915827,31.811905,29.956045,32.221584,33.03034,31.625435,31.495861,34.290707
9f9bfa4d9,37.58147,39.100212,35.773354,36.639393,36.905907,37.69897,37.433956,36.7356,39.052876,37.36704
f780d04ae,32.984463,31.055609,32.379196,30.821863,30.435219,32.059826,33.20077,32.94091,34.17876,31.63839
8c70e9de2,38.567074,39.086185,38.5254,42.21451,38.022636,42.03583,37.22562,40.76181,38.060513,39.40123
18c3b1a1a,47.561516,46.847694,46.74202,44.39386,46.260864,47.800697,47.960995,48.076023,48.21897,47.478363
9d9197e7e,38.585934,39.268257,36.960133,41.007225,41.10826,40.595062,41.957523,40.93118,39.19035,39.68818
5bd62c76f,33.76463,34.768806,35.810272,35.004005,34.567093,37.27779,33.36974,34.48051,34.493286,34.646408
ada93cece,44.437607,43.48976,44.545876,42.205303,43.983227,44.41054,45.10991,46.554176,42.788315,44.125633
4405cc72c,32.733215,32.779655,32.780125,32.40901,32.458168,37.32065,33.313786,33.37495,32.16748,31.646454
363a00ab0,43.449657,42.334267,42.56767,42.69408,42.02552,43.03489,42.563484,42.258442,40.93082,40.4866
e6b64b212,54.530724,52.410244,52.613174,55.48993,49.875156,51.87185,51.943253,52.188538,53.485477,54.092175
4bb96a979,28.20324,28.447187,26.962162,27.01836,26.794777,27.538675,30.125227,29.905268,30.646566,28.460083
d59c369c3,33.88744,33.981915,35.253506,34.74551,33.035347,33.21865,32.734787,33.940544,34.733036,33.79527
868dcd617,31.75771,34.29614,34.26391,34.593643,34.91198,35.370453,34.01837,33.686623,35.19029,34.23934
9385e1d2e,34.484886,33.512817,32.731377,35.22692,34.85104,33.640232,34.14366,33.114258,34.42246,33.28266
bbcaecdd4,35.30532,34.271927,31.995714,40.279125,35.563725,36.960583,35.4674,38.22923,33.776836,35.32442
fae1e95de,53.104538,54.872276,53.010338,54.314392,53.39086,53.753567,53.110355,54.59196,53.514214,56.420834
979e3f8f7,30.568943,31.231308,27.7627,29.726627,29.382553,31.677797,35.693,31.938795,31.903748,29.29333
